Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
001070070,E20,00031748,Medical Incident,04/16/2000,04/15/2000,04/16/2000 05:19:41 AM,04/16/2000 05:20:33 AM,04/16/2000 05:21:53 AM,04/16/2000 05:24:52 AM,,,,Other,04/16/2000 05:24:55 AM,500 Block of LAWTON ST,SF,94122,B08,22,7351,3,3,3,false,,1,ENGINE,3,8,7,Inner Sunset,"(37.758272596855, -122.468591870509)",001070070-E20
001070071,M18,00031749,Medical Incident,04/16/2000,04/15/2000,04/16/2000 05:30:30 AM,04/16/2000 05:32:47 AM,04/16/2000 05:34:47 AM,04/16/2000 05:36:16 AM,04/16/2000 05:41:04 AM,,,Other,04/16/2000 05:59:50 AM,1500 Block of 29TH AVE,SF,94122,B08,18,7514,2,2,2,true,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.758430206182, -122.487445223679)",001070071-M18
001070072,K667,00031750,Medical Incident,04/16/2000,04/15/2000,04/16/2000 05:36:57 AM,04/16/2000 05:38:30 AM,04/16/2000 05:40:00 AM,04/16/2000 05:40:56 AM,04/16/2000 05:55:33 AM,04/16/2000 06:18:44 AM,04/16/2000 06:32:16 AM,Other,04/16/2000 06:32:23 AM,500 Block of 5TH ST,SF,94107,B03,08,2242,2,2,2,false,,1,PRIVATE,1,3,6,South of Market,"(37.7776242389287, -122.39998111124)",001070072-K667
001070073,RA03,00031752,Medical Incident,04/16/2000,04/15/2000,04/16/2000 05:44:14 AM,04/16/2000 05:46:08 AM,04/16/2000 05:50:51 AM,04/16/2000 05:54:38 AM,,,,Other,04/16/2000 06:18:16 AM,400 Block of EDDY ST,SF,94102,B02,03,1545,1,3,3,false,,1,AIRPORT,3,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",001070073-RA03
001070074,M36,00031751,Medical Incident,04/16/2000,04/15/2000,04/16/2000 05:46:04 AM,04/16/2000 05:47:14 AM,04/16/2000 05:48:07 AM,04/16/2000 05:50:03 AM,04/16/2000 05:56:49 AM,,,Patient Declined Transport,04/16/2000 06:26:52 AM,0 Block of WOODWARD ST,SF,94103,B02,36,5215,2,2,2,true,,1,MEDIC,1,2,9,Mission,"(37.7690757517644, -122.420788636046)",001070074-M36
001070075,E17,00031753,Alarms,04/16/2000,04/15/2000,04/16/2000 05:55:18 AM,04/16/2000 05:56:03 AM,04/16/2000 05:56:22 AM,04/16/2000 05:58:09 AM,04/16/2000 06:01:36 AM,,,Other,04/16/2000 06:08:58 AM,0 Block of NORTHRIDGE RD,SF,94124,B10,17,6633,3,3,3,false,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.730710372177, -122.375579669518)",001070075-E17
001070076,M17,00031754,Medical Incident,04/16/2000,04/15/2000,04/16/2000 06:05:15 AM,04/16/2000 06:06:30 AM,04/16/2000 06:06:48 AM,04/16/2000 06:08:59 AM,04/16/2000 06:14:14 AM,04/16/2000 06:33:26 AM,04/16/2000 06:39:53 AM,Other,04/16/2000 06:58:43 AM,1100 Block of GIRARD ST,SF,94134,B10,44,6317,3,3,3,true,,1,MEDIC,2,10,10,Visitacion Valley,"(37.7183608550035, -122.40093599207)",001070076-M17
001070078,RA13,00031756,Medical Incident,04/16/2000,04/15/2000,04/16/2000 06:33:55 AM,04/16/2000 06:36:20 AM,04/16/2000 06:37:13 AM,04/16/2000 06:39:20 AM,04/16/2000 06:43:59 AM,04/16/2000 07:14:41 AM,04/16/2000 07:28:14 AM,Other,04/16/2000 08:04:16 AM,100 Block of 6TH ST,SF,94103,B03,01,2252,1,1,2,false,,1,AIRPORT,1,3,6,South of Market,"(37.7799892619986, -122.407376463936)",001070078-RA13
001070079,M09,00031757,Medical Incident,04/16/2000,04/15/2000,04/16/2000 06:37:09 AM,04/16/2000 06:37:34 AM,04/16/2000 06:39:35 AM,04/16/2000 06:41:18 AM,04/16/2000 06:46:48 AM,04/16/2000 06:56:17 AM,,Other,04/16/2000 07:31:38 AM,1500 Block of INNES AVE,SF,94124,B10,25,6532,2,2,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7389350707758, -122.387857880453)",001070079-M09
001070081,E03,00031758,Medical Incident,04/16/2000,04/15/2000,04/16/2000 07:05:16 AM,04/16/2000 07:06:12 AM,04/16/2000 07:06:31 AM,04/16/2000 07:08:15 AM,04/16/2000 07:09:51 AM,,,Other,04/16/2000 07:16:49 AM,500 Block of EDDY ST,SF,94102,B02,03,1643,3,3,3,false,,1,ENGINE,2,2,6,Tenderloin,"(37.7833590026921, -122.416694944048)",001070081-E03
001070082,M10,00031759,Medical Incident,04/16/2000,04/15/2000,04/16/2000 07:25:36 AM,04/16/2000 07:27:00 AM,04/16/2000 07:28:11 AM,04/16/2000 07:30:03 AM,04/16/2000 07:32:01 AM,04/16/2000 07:48:54 AM,04/16/2000 07:54:33 AM,Other,04/16/2000 08:07:40 AM,500 Block of SPRUCE ST,SF,94118,B05,10,4376,3,3,3,true,,1,MEDIC,1,7,2,Presidio Heights,"(37.7850213745175, -122.453808602804)",001070082-M10
001070083,M14,00031760,Medical Incident,04/16/2000,04/15/2000,04/16/2000 07:26:11 AM,04/16/2000 07:28:37 AM,04/16/2000 07:28:50 AM,04/16/2000 07:29:55 AM,04/16/2000 07:31:56 AM,04/16/2000 07:40:08 AM,04/16/2000 08:00:17 AM,Other,04/16/2000 08:00:20 AM,2700 Block of CABRILLO ST,SF,94121,B07,14,7223,3,3,3,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7742107525349, -122.488066048307)",001070083-M14
001070084,E08,00031761,Medical Incident,04/16/2000,04/15/2000,04/16/2000 07:32:53 AM,04/16/2000 07:34:31 AM,04/16/2000 07:34:54 AM,04/16/2000 07:36:40 AM,,,,Other,04/16/2000 07:39:20 AM,300 Block of 5TH ST,SF,94107,B03,08,2243,3,3,3,false,,1,ENGINE,3,3,6,South of Market,"(37.7792067028319, -122.402159463556)",001070084-E08
001070085,E37,00031762,Medical Incident,04/16/2000,04/15/2000,04/16/2000 07:33:46 AM,04/16/2000 07:35:03 AM,04/16/2000 07:36:07 AM,04/16/2000 07:37:26 AM,04/16/2000 07:39:08 AM,,,Other,04/16/2000 07:51:59 AM,1300 Block of VERMONT ST,SF,94110,B10,37,2556,3,3,3,true,,1,ENGINE,1,10,10,Mission,"(37.7525362611874, -122.40341546139)",001070085-E37
001070086,E03,00031763,Structure Fire,04/16/2000,04/15/2000,04/16/2000 07:37:03 AM,04/16/2000 07:37:55 AM,04/16/2000 07:38:04 AM,04/16/2000 07:39:14 AM,04/16/2000 07:40:05 AM,,,Other,04/16/2000 07:53:14 AM,100 Block of FERN ST,SF,94109,B04,03,3121,3,3,3,false,,1,ENGINE,2,4,3,Nob Hill,"(37.7881791961467, -122.420991095536)",001070086-E03
001070087,E25,00031764,Citizen Assist / Service Call,04/16/2000,04/15/2000,04/16/2000 07:44:07 AM,04/16/2000 07:44:52 AM,04/16/2000 07:45:00 AM,04/16/2000 07:46:07 AM,04/16/2000 07:51:15 AM,,,Other,04/16/2000 07:52:04 AM,400 Block of 23RD ST,SF,94107,B10,25,2731,3,3,3,false,,1,ENGINE,1,10,10,Potrero Hill,"(37.7556296685234, -122.385004254155)",001070087-E25
001070088,E24,00031765,Citizen Assist / Service Call,04/16/2000,04/15/2000,04/16/2000 07:54:42 AM,04/16/2000 07:54:55 AM,04/16/2000 07:55:07 AM,04/16/2000 07:57:25 AM,04/16/2000 07:58:38 AM,,,Other,04/16/2000 08:07:23 AM,4000 Block of 23RD ST,SF,94114,B06,24,5515,3,3,3,true,,1,ENGINE,1,6,8,Noe Valley,"(37.753012872688, -122.433136896586)",001070088-E24
001070089,E36,00031766,Medical Incident,04/16/2000,04/15/2000,04/16/2000 07:56:06 AM,04/16/2000 07:57:05 AM,04/16/2000 07:57:37 AM,04/16/2000 07:58:58 AM,04/16/2000 07:59:56 AM,,,Other,04/16/2000 08:02:05 AM,OCTAVIA ST/ROSE ST,SF,94102,B02,36,3311,3,3,3,false,,1,ENGINE,1,2,5,Hayes Valley,"(37.7734039735031, -122.424011889324)",001070089-E36
001070090,RA38,00031767,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:07:39 AM,04/16/2000 08:09:35 AM,04/16/2000 08:12:53 AM,04/16/2000 08:16:08 AM,,04/16/2000 08:56:59 AM,04/16/2000 09:58:13 AM,Other,04/16/2000 09:58:18 AM,200 Block of 5TH AVE,SF,94118,B07,31,7125,1,1,2,true,,1,AIRPORT,1,7,1,Inner Richmond,"(37.7839194182275, -122.463485942341)",001070090-RA38
001070091,E33,00031768,Citizen Assist / Service Call,04/16/2000,04/16/2000,04/16/2000 08:17:19 AM,04/16/2000 08:18:17 AM,04/16/2000 08:18:27 AM,04/16/2000 08:19:50 AM,04/16/2000 08:21:22 AM,,,Other,04/16/2000 08:28:18 AM,CAPITOL AV/FARALLONES ST,SF,94112,B09,33,8372,3,3,3,false,,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7140553033338, -122.45903538493)",001070091-E33
001070092,M35,00031769,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:23:25 AM,04/16/2000 08:24:07 AM,04/16/2000 08:24:34 AM,04/16/2000 08:24:50 AM,04/16/2000 08:31:20 AM,04/16/2000 08:38:58 AM,04/16/2000 08:59:08 AM,Other,04/16/2000 09:11:33 AM,200 Block of CLARA ST,SF,94107,B03,08,2243,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7786181340292, -122.403540316869)",001070092-M35
001070093,M14,00031770,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:38:45 AM,04/16/2000 08:38:54 AM,04/16/2000 08:39:18 AM,04/16/2000 08:40:51 AM,04/16/2000 08:42:09 AM,04/16/2000 09:06:52 AM,04/16/2000 09:21:07 AM,Other,04/16/2000 09:41:48 AM,400 Block of 31ST AVE,SF,94121,B07,14,7237,3,3,3,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.78076369834, -122.491163848059)",001070093-M14
001070093,T14,00031770,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:38:45 AM,04/16/2000 08:38:54 AM,04/16/2000 08:39:18 AM,04/16/2000 08:40:32 AM,04/16/2000 08:42:49 AM,,,Other,04/16/2000 08:46:28 AM,400 Block of 31ST AVE,SF,94121,B07,14,7237,3,3,3,true,,1,TRUCK,2,7,1,Outer Richmond,"(37.78076369834, -122.491163848059)",001070093-T14
001070094,E01,00031771,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:52:10 AM,04/16/2000 08:52:15 AM,04/16/2000 08:53:50 AM,04/16/2000 08:57:21 AM,04/16/2000 08:58:39 AM,,,Other,04/16/2000 08:59:16 AM,0 Block of JONES ST,SF,94102,B03,01,1455,3,3,3,false,,1,ENGINE,1,2,6,Tenderloin,"(37.7815955871561, -122.412190669917)",001070094-E01
001070095,E12,00031772,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:52:38 AM,04/16/2000 08:54:18 AM,04/16/2000 08:55:13 AM,04/16/2000 08:58:02 AM,04/16/2000 09:00:11 AM,,,Other,04/16/2000 09:15:04 AM,600 Block of LINCOLN WAY,SF,94122,B08,22,7333,3,3,3,false,,1,ENGINE,1,7,5,Inner Sunset,"(37.7658879294478, -122.464839640313)",001070095-E12
001070095,M10,00031772,Medical Incident,04/16/2000,04/16/2000,04/16/2000 08:52:38 AM,04/16/2000 08:54:18 AM,04/16/2000 08:55:13 AM,04/16/2000 08:56:26 AM,04/16/2000 09:00:33 AM,04/16/2000 09:19:57 AM,04/16/2000 09:23:02 AM,Other,04/16/2000 09:49:28 AM,600 Block of LINCOLN WAY,SF,94122,B08,22,7333,3,3,3,true,,1,MEDIC,2,7,5,Inner Sunset,"(37.7658879294478, -122.464839640313)",001070095-M10
001070096,E13,00031773,Alarms,04/16/2000,04/16/2000,04/16/2000 08:59:40 AM,04/16/2000 09:01:01 AM,04/16/2000 09:01:19 AM,04/16/2000 09:01:57 AM,04/16/2000 09:03:29 AM,,,Other,04/16/2000 09:17:32 AM,400 Block of CALIFORNIA ST,SF,94104,B01,13,1234,3,3,3,false,,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7930615497479, -122.401553026249)",001070096-E13
001070096,T13,00031773,Alarms,04/16/2000,04/16/2000,04/16/2000 08:59:40 AM,04/16/2000 09:01:01 AM,04/16/2000 09:01:19 AM,04/16/2000 09:02:17 AM,04/16/2000 09:04:40 AM,,,Other,04/16/2000 09:16:17 AM,400 Block of CALIFORNIA ST,SF,94104,B01,13,1234,3,3,3,true,,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7930615497479, -122.401553026249)",001070096-T13
001070098,A897,00031775,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:07:29 AM,04/16/2000 09:09:06 AM,04/16/2000 09:09:33 AM,04/16/2000 09:10:21 AM,04/16/2000 09:13:35 AM,04/16/2000 09:20:59 AM,04/16/2000 09:29:49 AM,Other,04/16/2000 09:55:52 AM,600 Block of VAN NESS AVE,SF,94102,B02,36,3164,2,2,2,false,,1,PRIVATE,1,2,6,Tenderloin,"(37.7812746416647, -122.420335311047)",001070098-A897
001070099,RC2,00031776,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:10:58 AM,04/16/2000 09:11:45 AM,04/16/2000 09:13:09 AM,04/16/2000 09:15:58 AM,04/16/2000 09:25:52 AM,,,Other,04/16/2000 10:04:56 AM,1200 Block of 7TH AVE,SF,94122,B08,22,7332,1,1,2,true,,1,RESCUE CAPTAIN,1,7,5,Inner Sunset,"(37.7645957813174, -122.464273782041)",001070099-RC2
001070101,RA09,00031778,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:21:29 AM,04/16/2000 09:23:31 AM,04/16/2000 09:24:50 AM,04/16/2000 09:26:30 AM,04/16/2000 09:30:23 AM,04/16/2000 09:47:52 AM,04/16/2000 09:57:41 AM,Other,04/16/2000 10:11:52 AM,400 Block of HOLLADAY AVE,SF,94110,B06,09,5674,1,1,2,true,,1,AIRPORT,1,10,9,Bernal Heights,"(37.7429019921146, -122.407114261496)",001070101-RA09
001070102,M17,00031783,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:28:09 AM,04/16/2000 09:30:53 AM,04/16/2000 09:47:15 AM,04/16/2000 09:47:56 AM,04/16/2000 09:50:11 AM,04/16/2000 10:03:09 AM,04/16/2000 10:13:49 AM,Other,04/16/2000 10:25:20 AM,0 Block of LATONA ST,SF,94124,B10,17,6514,1,1,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7315986139951, -122.392491129929)",001070102-M17
001430169,83,00042745,Medical Incident,05/22/2000,05/22/2000,05/22/2000 02:45:35 PM,05/22/2000 02:49:40 PM,05/22/2000 02:50:53 PM,,,,,Other,,BAY ST/MASON ST,SF,94133,B01,28,1425,2,2,2,false,,1,MEDIC,2,1,3,North Beach,"(37.8056184799358, -122.413604167697)",001430169-83
001070103,E03,00031779,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:31:06 AM,04/16/2000 09:31:43 AM,04/16/2000 09:33:06 AM,04/16/2000 09:34:37 AM,04/16/2000 09:35:00 AM,,,Other,04/16/2000 09:39:02 AM,1100 Block of LARKIN ST,SF,94109,B04,03,1636,3,3,3,false,,1,ENGINE,1,4,3,Nob Hill,"(37.7881906054546, -122.418580508889)",001070103-E03
001070104,A929,00031780,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:31:10 AM,04/16/2000 09:32:37 AM,04/16/2000 09:34:41 AM,,04/16/2000 09:55:37 AM,04/16/2000 10:05:35 AM,,Other,04/16/2000 11:29:12 AM,EDDY ST/LARKIN ST,SF,94109,B02,03,1643,3,3,3,false,,1,PRIVATE,2,2,6,Tenderloin,"(37.7833108888132, -122.417528774391)",001070104-A929
001070105,E14,00031781,Other,04/16/2000,04/16/2000,04/16/2000 09:32:09 AM,04/16/2000 09:32:58 AM,04/16/2000 09:37:46 AM,04/16/2000 09:43:11 AM,04/16/2000 09:45:13 AM,,,Other,04/16/2000 10:01:23 AM,5600 Block of FULTON ST,SF,94121,B07,14,7243,3,3,3,true,,1,ENGINE,1,7,1,Outer Richmond,"(37.7722578492323, -122.492228684689)",001070105-E14
001070106,RS1,00031782,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:37:01 AM,04/16/2000 09:38:37 AM,04/16/2000 09:39:06 AM,04/16/2000 09:39:32 AM,04/16/2000 09:42:35 AM,,,Other,04/16/2000 09:45:31 AM,TAYLOR ST/TURK ST,SF,94102,B03,01,1365,3,3,3,true,,1,RESCUE SQUAD,1,3,6,Tenderloin,"(37.7832143109759, -122.410764828365)",001070106-RS1
001070107,E43,00031784,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:45:55 AM,04/16/2000 09:46:30 AM,04/16/2000 09:47:46 AM,04/16/2000 09:48:40 AM,04/16/2000 09:50:52 AM,,,Other,04/16/2000 10:00:17 AM,AMAZON AV/VIENNA ST,SF,94112,B09,43,6136,3,3,3,false,,1,ENGINE,1,9,11,Excelsior,"(37.715065229941, -122.434491728352)",001070107-E43
001070108,E29,00031785,Structure Fire,04/16/2000,04/16/2000,04/16/2000 09:39:54 AM,04/16/2000 09:47:38 AM,04/16/2000 09:48:41 AM,04/16/2000 09:49:45 AM,,,,Other,04/16/2000 09:51:12 AM,15TH ST/POTRERO AV,SF,94103,B02,29,2351,3,3,3,false,,1,ENGINE,1,2,10,Mission,"(37.7670819828491, -122.407685033247)",001070108-E29
001070108,T07,00031785,Structure Fire,04/16/2000,04/16/2000,04/16/2000 09:39:54 AM,04/16/2000 09:47:38 AM,04/16/2000 09:48:41 AM,04/16/2000 09:49:12 AM,,,,Other,04/16/2000 09:51:12 AM,15TH ST/POTRERO AV,SF,94103,B02,29,2351,3,3,3,false,,1,TRUCK,2,2,10,Mission,"(37.7670819828491, -122.407685033247)",001070108-T07
001070109,A921,00031786,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:51:39 AM,04/16/2000 09:53:00 AM,04/16/2000 09:55:04 AM,04/16/2000 09:55:14 AM,04/16/2000 10:18:23 AM,,,Other,04/16/2000 11:28:49 AM,1800 Block of FOLSOM ST,SF,94103,B02,07,5216,2,2,2,false,,1,PRIVATE,1,2,9,Mission,"(37.7677331022924, -122.415606951318)",001070109-A921
001070110,A897,00031787,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:54:20 AM,04/16/2000 09:55:23 AM,04/16/2000 09:57:45 AM,04/16/2000 10:04:05 AM,,,,Other,04/16/2000 11:28:43 AM,14TH ST/MISSION ST,SF,94103,B02,36,5215,1,1,2,false,,1,PRIVATE,2,2,9,Mission,"(37.7682736543413, -122.419981513232)",001070110-A897
001070111,M07,00031788,Medical Incident,04/16/2000,04/16/2000,04/16/2000 09:59:16 AM,04/16/2000 09:59:52 AM,04/16/2000 10:00:20 AM,04/16/2000 10:02:01 AM,,04/16/2000 10:30:29 AM,04/16/2000 10:50:39 AM,Other,04/16/2000 11:12:04 AM,100 Block of LELAND AVE,SF,94134,B09,44,6256,3,3,3,true,,1,MEDIC,2,9,10,Visitacion Valley,"(37.7120587970619, -122.406110809152)",001070111-M07
001070112,M36,00031789,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:15:03 AM,04/16/2000 10:15:03 AM,04/16/2000 10:15:03 AM,04/16/2000 10:21:37 AM,,04/16/2000 10:50:24 AM,,Other,04/16/2000 11:20:08 AM,18TH ST/FOLSOM ST,SF,94110,B02,07,5424,3,3,3,true,,1,MEDIC,1,6,9,Mission,"(37.7620991621973, -122.414998618225)",001070112-M36
001070114,E37,00031791,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:24:45 AM,04/16/2000 10:25:07 AM,04/16/2000 10:25:14 AM,04/16/2000 10:26:39 AM,04/16/2000 10:28:07 AM,,,Other,04/16/2000 10:36:57 AM,900 Block of CONNECTICUT ST,SF,94107,B10,37,2615,3,3,3,false,,1,ENGINE,1,10,10,Potrero Hill,"(37.7535461760596, -122.397211836423)",001070114-E37
001070115,M08,00031792,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:26:04 AM,04/16/2000 10:26:45 AM,04/16/2000 10:29:11 AM,,04/16/2000 10:39:01 AM,04/16/2000 10:41:28 AM,04/16/2000 10:50:36 AM,Other,04/16/2000 10:57:36 AM,100 Block of 6TH ST,SF,94103,B03,01,2251,1,1,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7807920802753, -122.408385745499)",001070115-M08
001070116,RA01,00031793,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:26:49 AM,04/16/2000 10:27:57 AM,04/16/2000 10:30:53 AM,,,04/16/2000 10:59:20 AM,04/16/2000 11:11:42 AM,Other,04/16/2000 11:31:46 AM,0 Block of TURK ST,SF,94102,B03,01,1365,1,1,2,false,,1,AIRPORT,1,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",001070116-RA01
001070117,E36,00031794,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:30:00 AM,04/16/2000 10:30:48 AM,04/16/2000 10:31:35 AM,04/16/2000 10:32:08 AM,04/16/2000 10:36:40 AM,,,Other,04/16/2000 10:36:49 AM,500 Block of FULTON ST,SF,94102,B02,36,3214,3,3,3,false,,1,ENGINE,2,2,5,Western Addition,"(37.7784874810642, -122.425830802433)",001070117-E36
001070118,E31,00031795,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:37:05 AM,04/16/2000 10:39:27 AM,04/16/2000 10:39:37 AM,04/16/2000 10:41:43 AM,04/16/2000 10:44:09 AM,,,Other,04/16/2000 10:52:33 AM,1900 Block of CABRILLO ST,SF,94121,B07,31,7166,3,3,3,false,,1,ENGINE,2,7,1,Outer Richmond,"(37.7747115608236, -122.479509828051)",001070118-E31
001070118,M14,00031795,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:37:05 AM,04/16/2000 10:39:27 AM,04/16/2000 10:39:37 AM,04/16/2000 10:40:38 AM,04/16/2000 10:43:28 AM,04/16/2000 11:04:02 AM,04/16/2000 11:13:33 AM,Other,04/16/2000 11:37:14 AM,1900 Block of CABRILLO ST,SF,94121,B07,31,7166,3,3,3,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7747115608236, -122.479509828051)",001070118-M14
001070119,E19,00031796,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:39:31 AM,04/16/2000 10:40:34 AM,04/16/2000 10:40:51 AM,04/16/2000 10:41:57 AM,04/16/2000 10:45:39 AM,,,Other,04/16/2000 10:58:09 AM,100 Block of SAN RAFAEL WAY,SF,94127,B09,19,8553,3,3,3,false,,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7325593033928, -122.470541230454)",001070119-E19
001070122,M15,00031799,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:54:42 AM,04/16/2000 10:56:06 AM,04/16/2000 10:56:39 AM,,04/16/2000 11:01:38 AM,04/16/2000 11:27:46 AM,,Other,04/16/2000 12:21:19 PM,100 Block of MARGARET AVE,SF,94112,B09,33,8323,3,3,3,true,,1,MEDIC,2,9,11,Oceanview/Merced/Ingleside,"(37.7167119052351, -122.453113223591)",001070122-M15
001070123,RA01,00031801,Medical Incident,04/16/2000,04/16/2000,04/16/2000 10:57:09 AM,04/16/2000 10:57:54 AM,04/16/2000 11:00:54 AM,04/16/2000 11:57:11 AM,04/16/2000 12:00:58 PM,,,Other,04/16/2000 12:04:25 PM,700 Block of MARKET ST,SF,94108,B03,01,1322,1,1,2,false,,1,AIRPORT,2,1,3,Financial District/South Beach,"(37.7863072236365, -122.405294845215)",001070123-RA01
001070124,E28,00031800,Alarms,04/16/2000,04/16/2000,04/16/2000 10:58:00 AM,04/16/2000 10:58:38 AM,04/16/2000 10:59:32 AM,04/16/2000 11:00:06 AM,04/16/2000 11:02:45 AM,,,Other,04/16/2000 11:10:06 AM,0 Block of BUSH ST,SF,94104,B01,13,1163,3,3,3,false,,1,ENGINE,2,1,3,Financial District/South Beach,"(37.791157364852, -122.399398980331)",001070124-E28
001070125,M43,00031802,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:04:46 AM,04/16/2000 11:06:18 AM,04/16/2000 11:07:37 AM,04/16/2000 11:12:08 AM,04/16/2000 11:30:56 AM,04/16/2000 11:42:55 AM,04/16/2000 11:56:52 AM,Other,04/16/2000 12:18:56 PM,1600 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,1,1,2,true,,1,MEDIC,1,9,10,Visitacion Valley,"(37.7121495088226, -122.417141225728)",001070125-M43
001070126,M10,00031803,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:20:53 AM,04/16/2000 11:21:31 AM,04/16/2000 11:22:19 AM,,04/16/2000 11:24:57 AM,04/16/2000 11:44:26 AM,04/16/2000 11:49:09 AM,Other,04/16/2000 12:08:12 PM,3000 Block of SACRAMENTO ST,SF,94115,B04,10,4264,3,3,3,true,,1,MEDIC,2,4,2,Pacific Heights,"(37.788729694614, -122.443129710334)",001070126-M10
001070127,M07,00031804,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:29:17 AM,04/16/2000 11:31:15 AM,04/16/2000 11:32:35 AM,04/16/2000 11:34:33 AM,,,,SFPD,04/16/2000 11:36:09 AM,ALEMANY BL/SANTA ROSA AV,SF,94112,B09,15,8271,3,3,3,true,,1,MEDIC,1,9,11,Outer Mission,"(37.7267192208518, -122.435990944324)",001070127-M07
001070129,E11,00031805,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:37:22 AM,04/16/2000 11:38:29 AM,04/16/2000 11:39:25 AM,04/16/2000 11:41:08 AM,04/16/2000 11:42:00 AM,,,Other,04/16/2000 11:54:21 AM,100 Block of DUNCAN ST,SF,94110,B06,11,5577,3,3,3,false,,1,ENGINE,1,6,8,Noe Valley,"(37.7462541904392, -122.423451604253)",001070129-E11
001070130,M36,00031808,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:37:07 AM,04/16/2000 11:39:45 AM,04/16/2000 11:45:26 AM,04/16/2000 11:52:42 AM,,04/16/2000 12:18:10 PM,04/16/2000 12:30:27 PM,Other,04/16/2000 12:48:48 PM,0 Block of NOE ST,SF,94114,B05,06,5212,1,1,2,true,,1,MEDIC,1,5,8,Castro/Upper Market,"(37.7683241294499, -122.433421238099)",001070130-M36
001070131,RA09,00031809,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:38:59 AM,04/16/2000 11:40:44 AM,04/16/2000 11:46:32 AM,,04/16/2000 11:54:49 AM,,,Patient Declined Transport,04/16/2000 12:11:07 PM,3200 Block of 18TH ST,SF,94110,B02,07,5424,1,1,2,true,,1,AIRPORT,1,2,9,Mission,"(37.7620555365592, -122.416633709983)",001070131-RA09
001070132,K847,00031810,Medical Incident,04/16/2000,04/16/2000,04/16/2000 11:41:43 AM,04/16/2000 11:42:25 AM,04/16/2000 11:48:23 AM,04/16/2000 11:49:00 AM,04/16/2000 12:01:03 PM,04/16/2000 12:32:43 PM,04/16/2000 12:37:21 PM,Other,04/16/2000 01:03:27 PM,1600 Block of POST ST,SF,94115,B04,38,3364,2,2,2,false,,1,PRIVATE,1,4,5,Japantown,"(37.7856200211531, -122.428953785897)",001070132-K847
